id,name,ingredients,recipe
70,이경규 - 고추참치피자 레시피,"[피자 도우 재료 (10인 분)] 밀가루(강력분) 650g, 정제수 390g, 생이스트 18g, 정제소금 11g, 백설탕 29g, 제빵 개량제 19g, 식용유 23g [참치 토핑 재료 (1인 분)] 고추참치 1개 150g, 양파 1개, 샐러리 조금, 피클 조금, 캔 파인애플 2개, 마요네즈 3g, 마늘가루 0.5g, 설탕, 소금, 후추(한 꼬집씩) [토마토소스 재료 (20인 분)] 토마토소스, 오레가노 1T, 바질 1T, 파슬리 1T, 월계수잎 10장, 타임 1T, 후추 1T [그 외 토핑 재료] 발사믹 크림, 모차렐라 치즈, 리코타 치즈, 그라나파다노 치즈(한 조각씩)","[피자 도우 만드는 방법] 1. 식용유를 제외한 피자 도우 재료를 볼에 담아 반죽한다. (이때 이스트, 설탕, 소금이 섞이지 않게 분리해가면서 반죽한다.) 2. 반죽이 어느 정도 되면 (반죽기 기준 6분) 식용유를 넣어 반죽해준다. 3. 반죽을 꺼내 동그랗게 말아서 볼에 담은 뒤 랩을 덮어 40℃가량 습도가 높은 곳에서 460분 정도 발효시킨다. 4. 발효가 끝나면 반죽을 꺼내서 가스를 빼준다. 5. 100g씩 떼어 둥글린 후, 랩을 씌워 실온에 1015분 정도 중간 발효를 시켜준다. 6. 5.의 발효가 끝나면, 랩을 제거하고 반죽을 살짝 눌러 가스를 빼준다. 7. 밀대로 밀어서 1cm 두께로 만들어 준 후, 가로7.5cm x 세로16cm 정도 크기의 직사각형모양으로 잘라준다. 8. 포크를 이용해서 도우 전체에 구멍을 내주면 완성. [토마토소스 만드는 방법] 1. 토마토소스 재료를 팬에 섞은 뒤 중간 불에 끓인다. 2. 보글보글 끓기 시작하면 약불로 30분 더 끓여 식히면 완성. [피자 만드는 법] 1. 직사각형 모양의 도우에 미리 만든 토마토소스를 전체적으로 발라준다. 2. 그 위에 모차렐라 치즈를 뿌려준다. 3. 리코타 치즈를 세 덩어리를 올려주고, 참치 토핑을 4T를 올린다. 4. 그 위에 모차렐라 치즈를 뿌린 후 예열한 오븐에서 250도로 5분가량 구워낸다. 5. 구워낸 피자 위에 발사믹 크림을 뿌리고 그라나파다노 치즈를 갈아 올리면 완성."
71,이영자 - 참치쯤버거 레시피,"(4인분 기준) 기름 뺀 참치 600g, 다진 새송이버섯 50g, 다진 흰 양파 50g, 다진 당근 50g, 두부 반모, 두유마요네즈(28회 레시피 참고) 300g, 비법장(29회 레시피 참고) 2T, 감자전분 0.5T, 쌀번 4개, 양상추 1통, 토마토 1개, 적양파 1개, 올리브 오일, 진간장, 소금, 흑후추","[채소 준비] 1. 적양파는 얇게 슬라이스 한 뒤, 찬물에 담가 매운기를 빼준다. 2. 다진 새송이버섯 50g, 다진 흰 양파 50g, 다진 당근 50g은 각각 오일을 두르고 소금 3t, 후추0.3t를 살짝 넣고 볶아준다. 3. 양상추는 한 겹씩 떼서 준비한다. 4. 토마토는 7cm 두께로 슬라이스해준다. 5. 두부 반모는 물기를 뺀 뒤, 으깨준다. [쯤버거] 1. 기름 뺀 참치 200g과 두유마요네즈 200g을 섞어 참치마요네즈를 만든다. 2. 믹싱볼에 볶아둔 채소들과 기름 뺀 참치 400g, 으깬 두부, 나물장 2T, 소금 5t, 흑후추 5t, 감자전분 1t를 넣고 섞어 참치패티소를 만든다. (섞어가면서 농도 확인 후, 감자전분을 더 첨가한다.) 3. 참치패티소 160180g씩 떼어 패티 모양으로 만들어준 뒤, 앞뒤로 감자전분을 묻혀준다. 4. 올리브유를 바른 참치패티를 180도로 예열한 오븐에 앞뒤로 7분씩 구워준다. 5. 쌀번을 반으로 잘라준 뒤, 아래 번에 두유마요네즈를 발라준다. 6. 두유마요네즈를 바른 번 위로 양상추 – 참치패티 – 참치마요 – 토마토 – 적양파 순으로 쌓아준다. 7. 뚜껑 번에 두유마요네즈를 발라 덮어주면 완성"
72,진성의 건강밥상 메뉴 - 무생채 레시피,"무 0.5개, 죽염 한꼬집, 까나리액젓 1.5T, 마늘 1T, 고춧가루 1T, 대파 1/3개, 스테비아 1.5T, 참깨 한꼬집","1. 무 5개를 채썰어준 후 죽염 한꼬집, 까나리액젓 1.5T, 마늘 1T, 고춧가루1T를 넣고 버무려준다. 2. 어슷썰기 한 파 1/3개를 넣어 양념이 잘 섞이게 조물조물해준다. 3. 스테비아 1.5T, 참깨 한꼬집을 넣어 버무려주면 완성."
73,진성의 건강밥상 메뉴 - 부추돌나물샐러드 레시피,"부추 100g, 돌나물 한줌, 매실발효액 1T, 브라질너트 2알","1 . 먹기 좋은 크기로 자른 부추 100g, 돌나물 한줌에 매실발효액 1T를 넣어 버무려준다. 2. 브라질너트 2알을 얇게 채썰어준 후 넣어 버무려주면 완성."
74,진성의 건강밥상 메뉴 - 오가피순 간장무침 레시피,"오가피순 100g, 파 1/3개, 양파 1/3개, 간장 1T, 죽염 한꼬집, 다진마늘 0.5T 100가지 효소 1T","1. 오가피순 100g을 살짝 데쳐준 후 건져낸다. 2. 파1/3개와 양파 1/3개를 먹기 좋은 크기로 잘라준다. 3. 간장 1T, 죽염 한꼬집, 다진마늘 5T, 100가지효소 1T, 잘라둔 파와 양파를 넣어 섞어주면 완성. ❇ 100가지효소는 스테비아 / 매실액기스로 대체 가능합니다 :-)"
75,진성의 건강밥상 메뉴 - 봄 미나리 된장무침 레시피,"미나리 100g, 된장 한웅큼, 다진마늘 0.5T, 파 1/3개","1. 미나리 100g을 살짝 데쳐준 후 건져내낸다. 2. 된장 한웅큼을 넣고 버무려준다. 3. 다진마늘 5T, 어슷썬 파 1/3개를 넣고 더 버무려준 후 참깨 솔솔 뿌려주면 완성."
76,진성의 건강밥상 메뉴 - 묵은지 청국장 레시피,"묵은지 1/5포기, 청국장 2T, 통소금 약간, 간장 1T, 대파 1/3개","1. 묵은지 1/5포기를 흐르는 물에 깨끗이 씻어준다. 2. 청국장 2T를 물에 풀어주며 끓여준다. 3. 청국장이 한소끔 끓어오르면 씻은 묵은지를 먹기 좋은 크기로 잘라 넣어준다. 4. 통소금 약간, 간장 1T를 넣어 끓여주고 고명으로 대파 1/3개를 썰어 올려주면 완성."
77,진성 - 보리굴비찰고추장 레시피,"보리굴비 3마리, 통마늘 1주먹, 소주 1컵, 꿀 3T, 진성표찰고추장 5T, 표고버섯가루 1T, 생강가루 1T, 참깨 0.5T","1. 보리굴비 3마리를 찜기에 쪄준 후 살을 싹 발라내준다. 2. 햇볕 없고 바람이 잘 통하는 곳에서 8일간 바짝 말려준다. 3. 적당하게 잘 마른 보리굴비에 통마늘 한주먹, 소주 1컵, 꿀 3T를 넣어 버무려준다. 4. 진성표찰고추장을 5T, 표고버섯가루 1T, 생강가루 1T, 참깨 5T를 넣고 한 번 더 버무려주면 완성. ❇ 시판되는 고추장으로 사용하셔도 됩니다. :-)"
78,진성 - 청국장 레시피,"백태콩 1kg, 볏짚 1묶음, 천일염 1꼬집",1. 백태콩 1kg를 12시간 불린 후 중불에서 8시간동안 익힌다. 2. 8시간 익힌 콩을 채반에 담아 물기를 제거한다. ❇ 일정량의 수분은 남겨주시는 게 좋습니다. 3. 물기 뺀 콩은 그릇에 옮겨 담아주고 볏짚을 두 번 꺾어 돌돌 말아 넣어준다. 4. 볏짚 넣은 콩을 전기장판위에 올려 약 20도에 온도로 맞추고 수건으로 덮어준 후 이불로 감싸 8일간 보관한다. 5. 8일 뒤 천일염 1꼬집을 넣고 알갱이가 살아 있게 적당히 빻아주면 완성.
79,전혜빈 - 소고기토마토돌솥밥 레시피,"(2인분 분량) 쌀 2컵, 아스파라거스 3줄기, 토마토 1개, 소고기 다짐육 150g, 후추, 간장, 식용유","1. 쌀 2컵을 물에 15분간 불린다. 2. 아스파라거스 세 줄기를 3-4cm 길이로 잘라 준비한다. 3. 토마토 꼭지를 떼고 윗면에 십자 칼집을 내서 준비한다. 4. 다진 소고기 150g에 후추와 간장을 살짝 뿌려 밑간한다. 5. 달군 돌솥에 식용유를 살짝 두르고 다진 소고기 150g을 넣고 볶는다. 6. 고기가 익어갈 때쯤 불린 쌀을 넣고 밥이 잠길 정도로 물을 붓는다. 8. 쌀 위에 아스파라거스와 토마토를 올린 후 뚜껑을 닫고 센 불에 7분, 불을 끄고 3분간 뜸을 들인다."
80,전혜빈 - 토마토바지락술찜 레시피,"바지락 2-3줌, 쑥갓 0.5단, 토마토 1개, 마늘 3개, 청주맛술 2큰술, 버터 1조각, 후추 약간","1. 바지락 2-3줌을 해감 한다. 2. 쑥갓의 꼭지를 떼고 4-5cm정도 길이로 자른다. 3. 토마토의 꼭지를 떼고 6-8등분 한다. 4. 팬에 버터를 녹이고, 편으로 썬 마늘 3개를 버터에 볶는다. 5. 이어 미리 해감한 바지락을 넣고 함께 볶는다. 6. 청주 맛술 (없으면 일반 맛술) 2큰술을 넣어 비린내를 제거한다. 7. 바지락이 잠길 정도로 물을 붓고, 보글보글 끓으면 쑥갓 5단과 토마토 1개를 넣고 함께 끓여준다. 8. 후추로 살짝 간을 한다."
81,전혜빈 - 맥주연근조림 레시피,"연근 1개, 흑설탕 3큰술, 물 반 컵, 맛간장 3큰술, 맥주맛술 2큰술, 포도씨유 약간, 검은깨 약간","1. 연근 1개를 찬물에 씻어 껍질을 벗긴 후, 5cm 두께로 썬다. 2. 손질한 연근을 흑설탕에 버무려 잠시 재워둔다. 3. 냄비에 물 반 컵을 넣고 물이 끓으면 흑설탕에 재워둔 연근과 맛간장 3큰술을 넣고 졸인다. 4. 이어 맥주맛술 2큰술을 넣어 연근 특유의 떫은맛을 잡아준다. 5. 연근이 어느 정도 졸여지면 포도씨유(또는 참기름)를 약간 넣어 윤기를 내고 불을 끈다. 6. 마지막으로 검은깨를 뿌려 마무리"
82,전혜빈 - 와인소금 레시피,"레드와인 2/3병(500ml), 굵은 소금 1kg","1. 팬에 레드와인 2/3병을 넣고 와인의 양이 반으로 줄어들 때까지 졸여준다. 2. 와인이 반으로 졸여졌으면 굵은 소금 1kg을 넣고 센 불에서 볶아 수분을 날려준다. 3. 수분이 다 날아간 후, 로즈메리 잎을 넣어 한 번 더 살짝 볶아준다. 4. 와인소금을 햇볕에 2-3시간 동안 말려주면 완성"
83,윤형빈 - 토마토 짜장면 레시피,"[짜장 소스 재료] 구이용 삼겹살 300g, 양배추 400g, 대파 1대, 양파 3개, 주키니 호박 1/3개, 식용유 5T, 춘장 4T, 간장 1T, 설탕 1T, 소금 2/3t [가지튀김(고명용) 재료] 가지 5개, 전분가루, 물 3.5C, 식용유 약간 [돼지볶음(고명용) 재료] 돼지고기 목살 300g, 굴소스 2T, 마늘 1쪽, 생강 1쪽, 설탕 1t, 식용유 약간 [토마토 짜장면 재료] 짜장면용 생면, 토마토 5개, 토마토 페이스트, 양파 6개, 파 4대, 다진 마늘 약간, 소금 한 꼬집, 설탕 1t, 맛술 약간, 올리브유 약간, 후춧가루 약간","[짜장 소스 만드는 방법] 1. 중불로 달군 팬에 식용유 5T를 두르고, 잘게 다진 삼겹살 300g을 넣어 볶는다. (고기에 있는 기름이 충분히 녹아나도록 노릇할 때까지 바싹 볶는다.) 2. 간장 1T를 넣어 눌린다. 3. 중불로 낮추고, 춘장 4T를 넣어 타지 않게 볶는다. (춘장이 타면 쓰기 때문에 불세기를 낮춰서 볶는다.) 4. 3.에 주키니 호박과 양배추를 넣어 볶는다. 5. 썰어놓은 양파와 대파, 다진 양파를 넣어 달달 볶는다. (양파가 반투명해질 때까지 볶는다.) 6. 물 3.5C와 설탕 1T를 넣어 약 10분간 끓인다. 7. 물 5C에 전분가루 1.5T를 섞어 전분물을 만들어 채소들이 충분히 익으면 전분물을 부어 농도를 맞춘다. 8. 소금 2/3t를 넣어 간을 맞춘다. [가지튀김(고명용)만드는 방법] 1. 전분이 풀릴 정도로 물을 조절해 개어놓는다. 2. 동그랗게 가지를 썰어 전분에 버무린다. 3. 냄비에 기름을 얹은 뒤 반죽을 떨어뜨렸을 때 살짝 가라앉았다가 떠오르면 전분에 버무린 가지를 넣고 튀긴다. 4. 서로 붙지 않도록 젓가락으로 휘휘 저어주면서 23분간 튀겨낸다. [돼지볶음(고명용) 만드는 방법] 1. 돼지고기 목살은 한 입 크기로 썬다. 2. 마늘과 생강은 납작하게 썰어준다. 3. 팬을 불에 올려 식용유를 두른 뒤 마늘, 생강을 넣고 약한 불에서 볶아 향을 내준다. 4. 노릇하게 향이 나면 건지고, 센 불로 올려 돼지고기를 넣고 소금, 약간의 후추로 간을 하며 볶아준다. 5. 건져둔 마늘, 생강을 다시 넣고 굴소스 2T와 설탕 1T를 넣어 휘둘러 볶아준다. [토마토 짜장면 만드는 법] 1. 냄비와 볶을 프라이팬을 준비하고 파기름을 둘러준다. 2. 깍둑 썰기한 양파를 파기름에 같이 볶아준다. 3. 끓고 있는 2.에 토마토소스와 춘장 소스, 약간의 맛술을 넣어 계속 볶아준다. 4. 끓고 있는 3.소스에 (짜장용)생면을 넣어준다. 5. 뚜껑을 덮은 뒤 중불에서 4분 정도 익혀준다. 6. 완성된 토마토짜장면에 적당한 크기로 자른 생토마토와 볶음 돼지고기를 고명처럼 올려준다."
84,유재환 - 쌈도그 레시피,"[파절이 재료] 파 반쪽, 깨 0.5g, 고춧가루 2g, 참기름 1.5g, 마늘 1.5g, 간장 1.5g, 식초 약간, 설탕 약간, 까나리액젓 약간 [쌈도그 재료] 핫도그빵 2개, 양배추 100g, 통삼겹살 2줄(400g), 양파 1/4개, 케찹, 마요네즈, 소금 약간, 식용유 약간","[파절이 만드는 방법] 1. 파는 채썰어 찬물에 담가 매운 맛을 약간만 제거한다. 2. 파의 물기를 빼고 파절이 재료를 잘 버무려준다. [쌈도그 만드는 방법] 1. 양배추는 가늘게 썰고 양파는 잘게 다져준다. 2. 1.의 양배추에 소금을 소량으로 뿌린 후, 가볍게 숨이 죽을 정도로 절여준다. 3. 팬에 식용유를 두르고 통삼겹을 올려 센 불에 살짝 굽다가 약불로 줄인 후 3분 정도 노릇하게 구워준다. 4. 구운 핫도그빵 사이에 준비해둔 파무침을 넣어준다. 5. 잘게 썰은 토마토와 구운 삼겹살을 먹기 좋게 썰어서 넣어 마무리해준다. 6. 5.에 케첩과 마요네즈 소스를 뿌려주면 완성."
85,이경규 - 토마토수제비 레시피,"[육수 재료(약 4~5인분 기준)] 물 5L, 생닭 1마리, 대파 1뿌리, 양파 1개, 무 1/4개, 당근 1/4개, 깐마늘 10개, 말린 표고버섯 4개, 생강1개, 잡곡3종(찰보리15g, 찰현미15g, 찹쌀30g), 통후추 30알, 고추씨 4g, 청양고추 1개 [꼬꼬 토마토 수제비 반죽 재료(약 3인분 기준)] 중력분 255g, 감자전분 45g, 꽃소금 4g, 설탕 8g, 토마토 100g, 토마토 퓨레 140g [꼬꼬 토마토 수제비 수제비 재료(약 1인분 기준)] 육수 450g, 꽃소금 1~2g, 토마토 수제비 반죽 130g","[피자 도우 만드는 방법] 1. 식용유를 제외한 피자 도우 재료를 볼에 담아 반죽한다. (이때 이스트, 설탕, 소금이 섞이지 않게 분리해가면서 반죽한다.) 2. 반죽이 어느 정도 되면 (반죽기 기준 6분) 식용유를 넣어 반죽해준다. 3. 반죽을 꺼내 동그랗게 말아서 볼에 담은 뒤 랩을 덮어 40℃가량 습도가 높은 곳에서 460분 정도 발효시킨다. 4. 발효가 끝나면 반죽을 꺼내서 가스를 빼준다. 5. 100g씩 떼어 둥글린 후, 랩을 씌워 실온에 1015분 정도 중간 발효를 시켜준다. 6. 5.의 발효가 끝나면, 랩을 제거하고 반죽을 살짝 눌러 가스를 빼준다. 7. 밀대로 밀어서 1cm 두께로 만들어 준 후, 가로7.5cm x 세로16cm 정도 크기의 직사각형모양으로 잘라준다. 8. 포크를 이용해서 도우 전체에 구멍을 내주면 완성. [토마토소스 만드는 방법] 1. 토마토소스 재료를 팬에 섞은 뒤 중간 불에 끓인다. 2. 보글보글 끓기 시작하면 약불로 30분 더 끓여 식히면 완성. [피자 만드는 법] 1. 직사각형 모양의 도우에 미리 만든 토마토소스를 전체적으로 발라준다. 2. 그 위에 모차렐라 치즈를 뿌려준다. 3. 리코타 치즈를 세 덩어리를 올려주고, 참치 토핑을 4T를 올린다. 4. 그 위에 모차렐라 치즈를 뿌린 후 예열한 오븐에서 250도로 5분가량 구워낸다. 5. 구워낸 피자 위에 발사믹 크림을 뿌리고 그라나파다노 치즈를 갈아 올리면 완성."
86,전혜빈 - 시금치돼지통등심구이 레시피,"(3인분 분량) 뼈 붙은 돼지통등심 3덩이, 시금치 1단, 마저럼 1T, 바질 페스토 1T, 발사믹 1T, 화이트 발사믹 1/2T, 와인소금 약간, 후추 약간, 올리브유","1. 뼈 붙은 돼지통등심에 와인소금과 후추를 솔솔 뿌려 밑간한다. 2. 올리브유를 자작하게 부은 팬에 밑간한 돼지통등심을 넣은 후, 뚜껑을 닫고 튀기듯 굽는다. 3. 돼지통등심의 한쪽 면이 바삭하게 구워졌을 때 뒤집어서 뚜껑을 닫고 나머지 한쪽 면을 튀기듯 굽는다. 4. 시금치는 헹군 후, 꼭지를 떼서 준비한다. 5. 시금치에 올리브유 1T, 마저럼 1T, 바질 페스토 1T, 발사믹 1T, 화이트 발사믹 1/2T를 넣고 조물조물 버무려준다. 6. 넓은 접시에 시금치샐러드를 올리고 시금치 위에 잘 익은 돼지통등심을 올려 플레이팅한다."
87,전혜빈 - 주꾸미감자샐러드(풀포) 레시피,"알배기 주꾸미 4개, 무 1/3개, 코르크 마개 2개, 다진 마늘 1/2T, 감자 2개, 올리브 반 줌, 소금 약간, 후추 약간, 올리브유","1. 주꾸미에 밀가루를 뿌리고 빨판까지 빡빡 문질러 씻어준다. 2. 냄비에 물을 붓고, 무 1/3개를 숭덩숭덩 썰어서 물에 넣어준다. 3. 주꾸미 삶을 물에 코르크마개 2개를 넣어준다. 4. 뜨거운 물에 주꾸미의 다리 부분만 살짝 넣었다가 빼서 모양을 잡은 후, 주꾸미 전체를 넣고 살짝 삶아준다. 1. 삶은 주꾸미를 건져 찬물에 헹군 후, 머리와 다리를 분리해서 자른다. 2. 주꾸미 다리를 뒤집어서 주꾸미 입을 제거해준다. 3. 올리브유를 두른 팬에 주꾸미를 넣고, 다진 마늘 1/2T와 소금 약간을 뿌려 물기만 날아가도록 살짝 볶는다. 4. 감자 2개를 깍뚝 썰기 한 후, 주꾸미 삶았던 물에 살짝 삶아준다. 5. 다 익은 감자를 건져서 소금과 후추로 밑간한 후, 올리브유를 두른 팬에 살짝 볶아준다. 6. 볼에 주꾸미와 감자를 넣고 올리브유 1T, 잘게 썬 올리브 반 줌, 후추 약간을 넣고 섞어준다."
88,전혜빈 - 진미채우유떡볶이 레시피,"밀떡 500g, 진미채 2줌, 양파 1/2개, 마늘 5개, 청양고추 4개, 다시마&멸치 육수, 버터 3조각, 올리고당 1T, 소금 약간, 후추 약간","[우유 떡볶이] 1. 진미채 2줌을 물에 5분 정도 불린다. 2. 양파 1/2개는 다져서 준비하고, 마늘 5개는 편으로 썰어서 준비한다. 3. 팬에 버터 1조각과 다진 양파, 편으로 썬 마늘, 소금 약간, 후추 약간을 넣는다. 4. 불린 진미채 2줌을 5-6cm 길이로 자른 후, 팬에 버터가 녹으면 진미채 1.5줌만 넣고 볶아준다. 5. 이어 밀떡 500g을 넣고 볶아주다가, 다시마와 멸치로 우려낸 육수를 떡이 살짝 잠길 정도로 넣고 졸여준다. 6. 청양고추 4개를 다져서 떡볶이에 넣고, 우유 300ml를 붓고 뭉근히 졸여준다. 7. 우유가 어느 정도 졸여졌으면 접시에 담은 후, 진미채 가니시를 올려 마무리한다. [진미채 가니시] 1. 팬에 버터 2조각과 남겨둔 진미채 반 줌을 넣고 볶아준다. 2. 진미채의 색이 노릇하게 변했을 때 올리고당 1T를 넣고 살짝 볶아 마무리한다."
